rcdc_cso,year,INCa/INSERM/DGOS pubs,National Cancer Institute pubs,Cancer Research UK pubs,Wellcome Trust pubs,National Health and Medical Research Council pubs
"HEPATITIS * 4. Early Detection, Diagnosis",2011,0.39285714285714285,2.095833333333333,0.25,,
MENTAL HEALTH * 3. Prevention,2016,0.39285714285714285,11.772619047619045,1.3333333333333333,0.1,3.8666666666666667
HEALTH EFFECTS OF INDOOR AIR POLLUTION * 2. Etiology,2014,0.39285714285714285,4.383333333333334,,0.16666666666666666,0.65
ORPHAN DRUG * 2. Etiology,2009,0.39285714285714285,1.4626984126984128,0.05,,
"ORGAN TRANSPLANTATION * 6. Cancer Control, Survivorship",2010,0.39285714285714285,1.6861111111111111,,,0.5
"TRANSPLANTATION * 6. Cancer Control, Survivorship",2009,0.39285714285714285,9.478571428571428,0.5,,2.272222222222222
"BRAIN CANCER * 6. Cancer Control, Survivorship",2008,0.39285714285714285,0.5982142857142857,,,
ESTROGEN * 1. Biology,2010,0.3928571428571428,25.617857142857133,3.583333333333333,1.3333333333333333,6.242857142857143
EYE DISEASE AND DISORDERS OF VISION * 1. Biology,2014,0.3928571428571428,11.340476190476188,1.5,,3.1428571428571432
STEM CELL RESEARCH - INDUCED PLURIPOTENT STEM CELL - HUMAN * 1. Biology,2015,0.38888888888888884,1.6547369297369299,0.14285714285714285,,1.1507936507936505
STEM CELL RESEARCH - INDUCED PLURIPOTENT STEM CELL * 1. Biology,2015,0.38888888888888884,2.0089035964035964,0.14285714285714285,0.2,1.5257936507936505
HIV/AIDS * 5. Treatment,2016,0.3871753246753247,15.997588522588524,0.35,,1.9777777777777779
HEPATITIS * 5. Treatment,2016,0.3871753246753247,0.46207264957264954,,,0.8292989417989418
CROHN'S DISEASE * 2. Etiology,2017,0.3857142857142857,0.375,,,
"CHILDHOOD LEUKEMIA * 6. Cancer Control, Survivorship",2013,0.3857142857142857,2.7420634920634916,0.16666666666666666,,
INFLAMMATORY BOWEL DISEASE * 2. Etiology,2017,0.3857142857142857,0.875,0.25,,
ORPHAN DRUG * 2. Etiology,2014,0.3839285714285714,6.697113997113998,,0.20833333333333331,0.5347222222222222
CYSTIC FIBROSIS * 2. Etiology,2010,0.38333333333333336,0.45,,,
"INTELLECTUAL AND DEVELOPMENTAL DISABILITIES (IDD) * 4. Early Detection, Diagnosis",2011,0.38333333333333336,1.6833333333333331,,,0.0625
CONGENITAL STRUCTURAL ANOMALIES * 1. Biology,2012,0.3833333333333333,5.755952380952381,2.920238095238095,0.08333333333333333,2.7968253968253967
PERINATAL PERIOD - CONDITIONS ORIGINATING IN PERINATAL PERIOD * 1. Biology,2012,0.3833333333333333,3.1801587301587304,0.4583333333333333,0.125,0.9678571428571429
"DEMENTIA * 6. Cancer Control, Survivorship",2013,0.38257575757575757,3.3806637806637814,0.125,,2.975992063492064
HPV AND/OR CERVICAL CANCER VACCINES * 2. Etiology,2011,0.38095238095238093,5.35376984126984,0.40476190476190477,,1.2142857142857144
HEART DISEASE * 2. Etiology,2010,0.375,8.371825396825395,1.2166666666666666,1.4456709956709957,1.1345238095238095
GENETIC TESTING * 5. Treatment,2010,0.375,1.4833333333333334,,,
DIABETES * 3. Prevention,2017,0.375,7.799999999999999,0.7250000000000001,,
NANOTECHNOLOGY * 5. Treatment,2009,0.375,39.48452380952383,1.6428571428571428,0.16666666666666666,1.1226190476190476
"PERIPHERAL NEUROPATHY * 6. Cancer Control, Survivorship",2013,0.375,3.24666305916306,0.8845238095238095,0.16666666666666666,4.4222222222222225
"STEM CELL RESEARCH - NONEMBRYONIC - NON-HUMAN * 4. Early Detection, Diagnosis",2014,0.375,2.5059523809523805,0.125,0.45,
GENETIC TESTING * 1. Biology,2015,0.375,9.682359307359308,0.25,0.5583333333333333,1.975
OBESITY * 3. Prevention,2008,0.375,19.42499999999999,2.8361111111111112,2.125,7.458333333333333
INJURY (TOTAL) ACCIDENTS/ADVERSE EFFECTS * 5. Treatment,2013,0.375,2.0428571428571427,,,0.6607142857142857
BIODEFENSE * 5. Treatment,2008,0.375,4.376984126984127,,,1.3833333333333333
INFERTILITY * 2. Etiology,2014,0.375,1.8749999999999998,0.125,,0.7023809523809523
BREAST CANCER * 3. Prevention,2008,0.375,13.963095238095235,1.9027777777777777,,0.16666666666666666
DIABETES * 3. Prevention,2010,0.375,9.509523809523808,0.21666666666666667,,2.4083333333333337
PARKINSON'S DISEASE * 5. Treatment,2012,0.375,1.1,,,
CHRONIC LIVER DISEASE AND CIRRHOSIS * 3. Prevention,2015,0.37142857142857144,0.6960497835497835,0.25,,0.5555555555555555
"BRAIN CANCER * 6. Cancer Control, Survivorship",2010,0.3678571428571429,3.0734126984126977,0.15476190476190477,,0.7
"HEPATITIS * 4. Early Detection, Diagnosis",2014,0.36688311688311687,1.232936507936508,0.25,,0.14285714285714285
MENTAL HEALTH * 3. Prevention,2011,0.3666666666666667,14.868253968253958,1.1500000000000001,,2.933333333333333
NEUROFIBROMATOSIS * 1. Biology,2010,0.3666666666666667,4.558928571428573,0.08333333333333333,,
AUTOIMMUNE DISEASE * 5. Treatment,2012,0.3666666666666667,15.86194083694083,1.1666666666666665,0.5,4.2595238095238095
INFLAMMATORY BOWEL DISEASE * 2. Etiology,2013,0.3666666666666667,7.839682539682542,0.16666666666666666,0.125,1.2833333333333332
INFLAMMATORY BOWEL DISEASE * 3. Prevention,2014,0.3666666666666667,2.416666666666667,,,0.25
PERINATAL PERIOD - CONDITIONS ORIGINATING IN PERINATAL PERIOD * 2. Etiology,2016,0.3666666666666667,7.388095238095239,,,1.3166666666666667
AUTOIMMUNE DISEASE * 3. Prevention,2014,0.3666666666666667,2.9000000000000004,,,0.25
BRAIN CANCER * 2. Etiology,2016,0.3666666666666667,2.473412698412699,0.25,,0.08333333333333333
NEUROBLASTOMA * 5. Treatment,2017,0.3666666666666667,3.057377344877345,0.5761904761904761,0.16666666666666666,1.3333333333333333
"PERINATAL PERIOD - CONDITIONS ORIGINATING IN PERINATAL PERIOD * 6. Cancer Control, Survivorship",2008,0.3666666666666667,0.9142857142857141,,,0.6
FOODBORNE ILLNESS * 1. Biology,2009,0.3666666666666667,0.3111111111111111,1.2,,0.8666666666666666
SUBSTANCE ABUSE * 3. Prevention,2014,0.3666666666666667,122.60337301587292,12.216666666666669,2.5444444444444447,14.771825396825397
HYPERTENSION * 2. Etiology,2010,0.3666666666666667,3.6666666666666665,,0.7000000000000001,0.2
BIOTECHNOLOGY * 3. Prevention,2014,0.3666666666666667,33.959974747474796,0.675,0.1875,4.818073593073593
STEM CELL RESEARCH - NONEMBRYONIC - HUMAN * 2. Etiology,2009,0.36666666666666664,3.6972222222222233,0.5,,0.49999999999999994
"HEPATITIS * 4. Early Detection, Diagnosis",2015,0.3650793650793651,1.706349206349206,0.3055555555555556,,0.2777777777777778
"HEPATITIS - B * 4. Early Detection, Diagnosis",2015,0.3650793650793651,0.37896825396825395,0.05555555555555555,,0.05555555555555555
DIABETES * 5. Treatment,2015,0.3611111111111111,12.258333333333335,2.666666666666667,1.0,3.25
"HEART DISEASE - CORONARY HEART DISEASE * 4. Early Detection, Diagnosis",2012,0.3611111111111111,8.95,0.5833333333333333,,1.25
"CHRONIC LIVER DISEASE AND CIRRHOSIS * 6. Cancer Control, Survivorship",2010,0.3595238095238095,1.5166666666666666,0.1,0.1,0.41646825396825393
LUNG CANCER * 3. Prevention,2014,0.3583333333333333,20.396825396825392,1.1,0.1111111111111111,1.101190476190476
"ACQUIRED COGNITIVE IMPAIRMENT * 6. Cancer Control, Survivorship",2015,0.3571428571428571,4.948683261183261,0.25,0.125,2.988167388167388
"STEM CELL RESEARCH - NONEMBRYONIC - NON-HUMAN * 6. Cancer Control, Survivorship",2016,0.35119047619047616,1.282142857142857,,,0.4
"STEM CELL RESEARCH - NONEMBRYONIC - NON-HUMAN * 6. Cancer Control, Survivorship",2017,0.35119047619047616,,,,0.18055555555555555
TRANSPLANTATION * 2. Etiology,2015,0.35,3.5274170274170276,0.5333333333333333,0.5916666666666667,1.555194805194805
STROKE * 2. Etiology,2012,0.35,7.007142857142857,0.2,,
"ORPHAN DRUG * 4. Early Detection, Diagnosis",2008,0.35,3.007539682539682,0.16666666666666666,,0.16666666666666666
VECTOR-BORNE DISEASES * 2. Etiology,2016,0.35,1.0250000000000001,0.16666666666666666,0.20535714285714285,2.142857142857143
EYE DISEASE AND DISORDERS OF VISION * 2. Etiology,2017,0.35,0.5380952380952381,,0.6666666666666666,1.5
"CHRONIC LIVER DISEASE AND CIRRHOSIS * 6. Cancer Control, Survivorship",2012,0.35,2.5129329004329,0.2,0.07142857142857142,1.0444444444444443
ESTROGEN * 3. Prevention,2013,0.35,12.504761904761903,0.5833333333333333,,0.3333333333333333
"AUTOIMMUNE DISEASE * 4. Early Detection, Diagnosis",2011,0.35,10.125,0.8666666666666666,0.7333333333333334,0.5
"INFLAMMATORY BOWEL DISEASE * 6. Cancer Control, Survivorship",2014,0.35,1.2178571428571427,0.6666666666666666,,1.6666666666666665
NEUROFIBROMATOSIS * 1. Biology,2013,0.35,5.651190476190476,0.2976190476190476,0.08333333333333333,
CARDIOVASCULAR * 2. Etiology,2016,0.35,21.12063492063491,1.4166666666666667,0.3666666666666667,6.324999999999999
ALZHEIMER'S DISEASE INCLUDING ALZHEIMER'S DISEASE RELATED DEMENTIAS (AD/ADRD) * 1. Biology,2009,0.3472222222222222,1.1484848484848484,0.125,0.25,0.325
DEMENTIA * 1. Biology,2009,0.3472222222222222,1.6008658008658008,0.29166666666666663,0.25,0.325
ACQUIRED COGNITIVE IMPAIRMENT * 5. Treatment,2011,0.3472222222222222,0.9241452991452992,,,0.1111111111111111
ACQUIRED COGNITIVE IMPAIRMENT * 1. Biology,2009,0.3472222222222222,1.6008658008658008,0.29166666666666663,0.25,0.325
"DEMENTIA * 6. Cancer Control, Survivorship",2014,0.34285714285714286,2.7793040293040296,0.5,0.3333333333333333,2.1728535353535356
"NEURODEGENERATIVE * 4. Early Detection, Diagnosis",2010,0.34285714285714286,7.122557997557998,,,0.525
"PEDIATRIC RESEARCH INITIATIVE * 6. Cancer Control, Survivorship",2010,0.34285714285714286,7.161904761904761,1.5166666666666666,,0.5833333333333333
RURAL HEALTH * 2. Etiology,2009,0.34285714285714286,2.452380952380952,1.0,,0.5
UNDERAGE DRINKING * 2. Etiology,2013,0.3412698412698413,0.4523809523809524,,,
"PEDIATRIC RESEARCH INITIATIVE * 4. Early Detection, Diagnosis",2016,0.3392857142857143,3.0067460317460317,0.5892857142857142,,1.3857142857142857
HEPATITIS * 5. Treatment,2012,0.3392857142857143,3.04107744107744,0.14285714285714285,,1.0288059163059164
ALZHEIMER'S DISEASE INCLUDING ALZHEIMER'S DISEASE RELATED DEMENTIAS (AD/ADRD) * 2. Etiology,2012,0.33611111111111114,3.600721500721501,0.1111111111111111,0.1625,1.3111111111111116
ALZHEIMER'S DISEASE * 2. Etiology,2012,0.33611111111111114,3.600721500721501,0.1111111111111111,0.1625,1.2111111111111115
CONGENITAL STRUCTURAL ANOMALIES * 2. Etiology,2012,0.3357142857142857,2.7738455988455994,,0.41666666666666663,0.6111111111111112
STEM CELL RESEARCH - UMBILICAL CORD BLOOD/ PLACENTA - HUMAN * 5. Treatment,2014,0.33376623376623377,2.0083333333333333,,,0.6873015873015873
INJURY (TOTAL) ACCIDENTS/ADVERSE EFFECTS * 2. Etiology,2013,0.3333333333333333,3.4678571428571434,,,0.5833333333333333
INFLAMMATORY BOWEL DISEASE * 1. Biology,2008,0.3333333333333333,0.7833333333333332,,,0.25
"SCLERODERMA * 6. Cancer Control, Survivorship",2013,0.3333333333333333,0.6428571428571428,,,
OSTEOPOROSIS * 3. Prevention,2010,0.3333333333333333,1.4083333333333332,,,0.3333333333333333
PNEUMONIA & INFLUENZA * 5. Treatment,2017,0.3333333333333333,0.7214285714285713,0.07142857142857142,,0.4325396825396825
"CERVICAL CANCER * 6. Cancer Control, Survivorship",2015,0.3333333333333333,22.121428571428563,1.5714285714285714,,7.268981481481481
"GENETIC TESTING * 6. Cancer Control, Survivorship",2010,0.3333333333333333,7.960714285714288,0.65,,0.5
"TRANSPLANTATION * 4. Early Detection, Diagnosis",2013,0.3333333333333333,6.381962481962483,,,0.75
"OSTEOPOROSIS * 6. Cancer Control, Survivorship",2013,0.3333333333333333,5.309523809523811,0.5833333333333333,,3.6666666666666665
"INFERTILITY * 6. Cancer Control, Survivorship",2011,0.3333333333333333,3.6666666666666665,0.5,,0.3333333333333333
OSTEOPOROSIS * 2. Etiology,2011,0.3333333333333333,1.6345238095238095,0.1,0.125,3.0833333333333335
"EYE DISEASE AND DISORDERS OF VISION * 4. Early Detection, Diagnosis",2014,0.3333333333333333,6.433333333333334,2.5,0.5,0.2857142857142857
INFLAMMATORY BOWEL DISEASE * 1. Biology,2011,0.3333333333333333,5.665476190476191,0.375,0.07142857142857142,0.41666666666666663
PANCREATIC CANCER * 2. Etiology,2008,0.3333333333333333,2.2952380952380955,,,
EYE DISEASE AND DISORDERS OF VISION * 2. Etiology,2010,0.3333333333333333,1.0583333333333331,,0.3666666666666667,0.4928571428571429
TUBEROUS SCLEROSIS * 5. Treatment,2016,0.3333333333333333,0.26666666666666666,,,
"FIBROMYALGIA * 6. Cancer Control, Survivorship",2011,0.3333333333333333,1.6583333333333332,,,
"SEPTICEMIA * 4. Early Detection, Diagnosis",2013,0.3333333333333333,0.5,,,0.2
"GENE THERAPY * 4. Early Detection, Diagnosis",2011,0.3333333333333333,1.8499999999999999,,,
ANTIMICROBIAL RESISTANCE * 5. Treatment,2012,0.3333333333333333,24.813311688311686,1.0,1.6666666666666667,8.329599567099567
PAIN CONDITIONS - CHRONIC * 2. Etiology,2009,0.3333333333333333,0.3333333333333333,,0.2,
ANXIETY DISORDERS * 2. Etiology,2012,0.3333333333333333,0.38888888888888884,,,0.125
"INJURY (TOTAL) ACCIDENTS/ADVERSE EFFECTS * 6. Cancer Control, Survivorship",2010,0.3333333333333333,3.6253968253968254,,,1.6083333333333332
"PAIN CONDITIONS - CHRONIC * 4. Early Detection, Diagnosis",2012,0.3333333333333333,1.9333333333333333,,,0.16666666666666666
"INFLAMMATORY BOWEL DISEASE * 4. Early Detection, Diagnosis",2017,0.3333333333333333,1.2,,0.3333333333333333,
"PRESCRIPTION DRUG ABUSE * 6. Cancer Control, Survivorship",2013,0.3333333333333333,0.0625,,,0.625
FOODBORNE ILLNESS * 2. Etiology,2013,0.3333333333333333,24.880591630591628,,,2.1428571428571432
"OVARIAN CANCER * 4. Early Detection, Diagnosis",2012,0.3333333333333333,31.59662698412697,6.842857142857143,0.16666666666666666,3.25
SEXUALLY TRANSMITTED DISEASES/HERPES * 1. Biology,2009,0.3333333333333333,2.2714285714285714,,,0.08333333333333333
PNEUMONIA * 1. Biology,2013,0.3333333333333333,0.3666666666666667,,,0.2
"ORPHAN DRUG * 6. Cancer Control, Survivorship",2017,0.3333333333333333,1.0527777777777778,0.125,,0.4722222222222222
PAIN RESEARCH * 2. Etiology,2009,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.2,0.16666666666666666
"PAIN RESEARCH * 4. Early Detection, Diagnosis",2012,0.3333333333333333,3.9333333333333336,0.5,,0.16666666666666666
"ANTIMICROBIAL RESISTANCE * 6. Cancer Control, Survivorship",2013,0.3333333333333333,0.6666666666666666,,1.3333333333333333,0.25
"PEDIATRIC CANCER * 6. Cancer Control, Survivorship",2009,0.3333333333333333,3.5136904761904764,0.75,0.2625,0.7555555555555555
DEPRESSION * 3. Prevention,2012,0.3333333333333333,4.9882936507936515,0.25,,1.4145021645021645
PAIN CONDITIONS - CHRONIC * 1. Biology,2015,0.3333333333333333,1.1428571428571428,,,0.125
"INFERTILITY * 4. Early Detection, Diagnosis",2013,0.3333333333333333,1.5833333333333333,,,
DRUG ABUSE (NIDA ONLY) * 2. Etiology,2017,0.3333333333333333,1.6867243867243866,0.125,,0.28181818181818186
STROKE * 5. Treatment,2015,0.3333333333333333,0.5837662337662338,,,
"NEUROFIBROMATOSIS * 4. Early Detection, Diagnosis",2014,0.3333333333333333,0.2,,,
"NEUROFIBROMATOSIS * 4. Early Detection, Diagnosis",2015,0.3333333333333333,0.2,,,
HEART DISEASE - CORONARY HEART DISEASE * 1. Biology,2013,0.3333333333333333,3.341666666666667,0.30952380952380953,0.07142857142857142,1.2083333333333333
PROSTATE CANCER * 2. Etiology,2013,0.3333333333333333,56.51964285714301,9.054761904761907,1.9857142857142855,13.94523809523809
HEART DISEASE - CORONARY HEART DISEASE * 1. Biology,2012,0.3333333333333333,3.928571428571428,,,0.6666666666666666
"HUMAN GENOME * 6. Cancer Control, Survivorship",2010,0.3333333333333333,4.875,,,
AUTOIMMUNE DISEASE * 3. Prevention,2009,0.3333333333333333,,,,0.34523809523809523
"HUMAN GENOME * 6. Cancer Control, Survivorship",2011,0.3333333333333333,3.8666666666666667,0.325,,
"STROKE * 6. Cancer Control, Survivorship",2015,0.3333333333333333,4.3956349206349214,0.6444444444444444,,3.0095238095238095
EYE DISEASE AND DISORDERS OF VISION * 1. Biology,2012,0.3333333333333333,16.90833333333333,2.7,0.25,2.3666666666666667
HIV/AIDS * 5. Treatment,2014,0.3333333333333333,32.471825396825416,0.75,0.3559523809523809,3.444444444444444
"LYMPHOMA * 6. Cancer Control, Survivorship",2009,0.3333333333333333,0.3666666666666667,1.25,,0.8666666666666667
"HEART DISEASE * 6. Cancer Control, Survivorship",2008,0.3333333333333333,3.227777777777778,1.5,0.5333333333333333,
"SUBSTANCE ABUSE * 4. Early Detection, Diagnosis",2017,0.3333333333333333,,,,
HYPERTENSION * 1. Biology,2013,0.3333333333333333,3.7222222222222223,,0.3333333333333333,2.15
VECTOR-BORNE DISEASES * 1. Biology,2012,0.3333333333333333,4.716269841269842,0.3333333333333333,,2.5833333333333335
"SEXUALLY TRANSMITTED DISEASES/HERPES * 6. Cancer Control, Survivorship",2015,0.3333333333333333,5.699801587301586,0.5,0.225,4.102314814814815
CERVICAL CANCER * 1. Biology,2009,0.3333333333333333,1.2547619047619047,,,
"PERINATAL PERIOD - CONDITIONS ORIGINATING IN PERINATAL PERIOD * 6. Cancer Control, Survivorship",2011,0.3333333333333333,2.3744047619047612,0.7083333333333333,,0.9226190476190477
ATHEROSCLEROSIS * 1. Biology,2010,0.3333333333333333,5.0666666666666655,,0.07142857142857142,2.7333333333333334
ATHEROSCLEROSIS * 1. Biology,2008,0.3333333333333333,2.3833333333333333,,,
VECTOR-BORNE DISEASES * 1. Biology,2011,0.3333333333333333,4.116666666666666,0.16666666666666666,,3.6500000000000004
UTERINE CANCER * 1. Biology,2015,0.3333333333333333,7.821428571428571,0.125,0.5,3.854166666666667
ASTHMA * 5. Treatment,2015,0.3333333333333333,1.7833333333333332,,,0.16666666666666666
"ASTHMA * 4. Early Detection, Diagnosis",2013,0.3333333333333333,2.583333333333333,,,1.0
HYDROCEPHALUS * 1. Biology,2012,0.3333333333333333,,,,
"MIND AND BODY * 6. Cancer Control, Survivorship",2009,0.3333333333333333,29.881349206349192,2.6053571428571427,0.5,10.315079365079365
REGENERATIVE MEDICINE * 2. Etiology,2009,0.3333333333333333,1.2113095238095235,0.1,,0.49999999999999994
ENDOMETRIOSIS * 2. Etiology,2013,0.3333333333333333,0.5583333333333333,,,0.125
EYE DISEASE AND DISORDERS OF VISION * 1. Biology,2010,0.3333333333333333,10.658333333333333,0.9166666666666666,0.25,0.6
"LYMPHOMA * 6. Cancer Control, Survivorship",2016,0.3333333333333333,4.568650793650794,,,0.07142857142857142
PSORIASIS * 1. Biology,2013,0.3333333333333333,2.225,,,
HPV AND/OR CERVICAL CANCER VACCINES * 2. Etiology,2014,0.3333333333333333,5.574206349206349,0.2,,1.611904761904762
"ESTROGEN * 6. Cancer Control, Survivorship",2014,0.3333333333333333,14.791468253968247,0.75,,1.6083333333333334
STEM CELL RESEARCH - NONEMBRYONIC - HUMAN * 2. Etiology,2017,0.3333333333333333,1.2464285714285717,0.2178932178932179,,0.18831168831168832
"UTERINE CANCER * 4. Early Detection, Diagnosis",2013,0.3333333333333333,3.9583333333333335,0.35,,2.7083333333333335
RHEUMATOID ARTHRITIS * 5. Treatment,2011,0.3333333333333333,0.25,0.16666666666666666,,
TUBERCULOSIS * 1. Biology,2014,0.3333333333333333,0.869047619047619,0.08333333333333333,,0.6666666666666666
INFERTILITY * 5. Treatment,2015,0.3333333333333333,,,,
STEM CELL RESEARCH - EMBRYONIC - NON-HUMAN * 1. Biology,2017,0.3333333333333333,3.2,0.41666666666666663,,1.0285714285714285
RHEUMATOID ARTHRITIS * 5. Treatment,2016,0.3333333333333333,0.125,,,
"SUBSTANCE ABUSE * 6. Cancer Control, Survivorship",2011,0.3333333333333333,9.210533910533911,1.5250000000000001,,1.8166666666666667
"AUTOIMMUNE DISEASE * 6. Cancer Control, Survivorship",2016,0.3333333333333333,6.609523809523809,0.6666666666666666,,1.2023809523809523
CONGENITAL STRUCTURAL ANOMALIES * 2. Etiology,2011,0.3333333333333333,1.026190476190476,0.37142857142857144,0.07142857142857142,
MENTAL HEALTH * 3. Prevention,2012,0.3333333333333333,14.94186507936507,1.0833333333333333,1.0,3.6454545454545455
MENTAL HEALTH * 2. Etiology,2015,0.3333333333333333,7.235515873015873,0.3958333333333333,,4.685714285714286
"RHEUMATOID ARTHRITIS * 6. Cancer Control, Survivorship",2009,0.3333333333333333,0.2857142857142857,,,
CONTRACEPTION/REPRODUCTION * 1. Biology,2008,0.3333333333333333,6.749999999999999,1.1666666666666665,,7.949999999999999
CONTRACEPTION/REPRODUCTION * 2. Etiology,2017,0.3333333333333333,15.567857142857141,0.8333333333333333,,4.666666666666666
"CONTRACEPTION/REPRODUCTION * 4. Early Detection, Diagnosis",2011,0.3333333333333333,4.65952380952381,0.5,0.3333333333333333,
"DRUG ABUSE (NIDA ONLY) * 4. Early Detection, Diagnosis",2017,0.3333333333333333,,,,
NEUROBLASTOMA * 2. Etiology,2010,0.3333333333333333,,0.05555555555555555,0.05555555555555555,
MENTAL HEALTH * 1. Biology,2009,0.3333333333333333,5.836507936507935,0.6666666666666666,0.3666666666666667,0.5555555555555556
"AUTOIMMUNE DISEASE * 6. Cancer Control, Survivorship",2009,0.3333333333333333,1.069047619047619,0.125,,0.14285714285714285
"MALARIA * 6. Cancer Control, Survivorship",2008,0.3333333333333333,,,,
"ESTROGEN * 6. Cancer Control, Survivorship",2016,0.3333333333333333,5.306746031746032,0.3333333333333333,,1.7833333333333334
STROKE * 2. Etiology,2011,0.3333333333333333,2.208333333333333,,0.125,
STEM CELL RESEARCH - EMBRYONIC - HUMAN * 1. Biology,2016,0.3333333333333333,5.61825396825397,0.29166666666666663,,3.228571428571428
NEURODEGENERATIVE * 5. Treatment,2010,0.3333333333333333,9.080952380952379,1.1027777777777779,0.1111111111111111,0.2
"DOWN SYNDROME * 6. Cancer Control, Survivorship",2013,0.3333333333333333,0.3333333333333333,,,
BIODEFENSE * 5. Treatment,2014,0.3333333333333333,15.038888888888888,0.05,0.2,1.3380952380952382
ASTHMA * 3. Prevention,2011,0.3333333333333333,2.316666666666667,,,0.8333333333333333
STEM CELL RESEARCH - NONEMBRYONIC - NON-HUMAN * 3. Prevention,2009,0.3333333333333333,0.575,,,
ARTHRITIS * 5. Treatment,2012,0.3333333333333333,6.413095238095236,1.5833333333333333,,2.25
TUBEROUS SCLEROSIS * 1. Biology,2014,0.3333333333333333,2.0833333333333335,0.5,,
"OBESITY * 4. Early Detection, Diagnosis",2009,0.3333333333333333,1.4166666666666665,0.2,,
BRAIN DISORDERS * 3. Prevention,2011,0.3333333333333333,22.78789682539682,2.0287878787878784,0.07142857142857142,4.427380952380954
"INFANT MORTALITY/ (LBW) * 6. Cancer Control, Survivorship",2011,0.3333333333333333,2.2285714285714286,0.375,,0.2976190476190476
SLEEP RESEARCH * 1. Biology,2017,0.3333333333333333,1.25,,,0.41666666666666663
"STEM CELL RESEARCH - NONEMBRYONIC - NON-HUMAN * 4. Early Detection, Diagnosis",2013,0.3333333333333333,4.726641414141415,,,0.3333333333333333
OBESITY * 5. Treatment,2012,0.3333333333333333,2.083333333333333,0.16666666666666666,,1.6666666666666665
TUBEROUS SCLEROSIS * 1. Biology,2015,0.3333333333333333,0.8206349206349206,,,
"VECTOR-BORNE DISEASES * 6. Cancer Control, Survivorship",2008,0.3333333333333333,,,,
"INFANT MORTALITY/ (LBW) * 6. Cancer Control, Survivorship",2015,0.3333333333333333,2.5472222222222225,0.8150793650793651,0.25,0.49007936507936506
"ALCOHOLISM, ALCOHOL USE AND HEALTH * 6. Cancer Control, Survivorship",2011,0.3333333333333333,3.085533910533911,0.16666666666666666,,0.43333333333333335
DIABETES * 5. Treatment,2012,0.3333333333333333,17.252777777777776,,0.5,0.9166666666666666
"SUBSTANCE ABUSE * 6. Cancer Control, Survivorship",2016,0.3333333333333333,5.138690476190476,0.9166666666666666,0.4409090909090909,1.6063492063492064
STEM CELL RESEARCH * 3. Prevention,2009,0.3333333333333333,0.575,,,
CHRONIC LIVER DISEASE AND CIRRHOSIS * 1. Biology,2009,0.3333333333333333,2.2095238095238097,0.41666666666666663,,0.5
SEXUALLY TRANSMITTED DISEASES/HERPES * 1. Biology,2014,0.3333333333333333,4.4714285714285715,,0.40476190476190477,0.16666666666666666
ORGAN TRANSPLANTATION * 5. Treatment,2017,0.3333333333333333,2.3166666666666664,,,0.5833333333333333
"ORGAN TRANSPLANTATION * 6. Cancer Control, Survivorship",2014,0.3333333333333333,6.606746031746031,0.625,0.375,1.4666666666666666
PSORIASIS * 2. Etiology,2014,0.3333333333333333,0.7333333333333334,,,
"ORGAN TRANSPLANTATION * 6. Cancer Control, Survivorship",2015,0.3333333333333333,3.9500000000000006,,0.16666666666666666,1.6666666666666665
ARTHRITIS * 3. Prevention,2016,0.3333333333333333,,,,0.16666666666666666
"INJURY - TRAUMA - (HEAD AND SPINE) * 4. Early Detection, Diagnosis",2012,0.3333333333333333,0.7297619047619047,,,0.4
"SCHIZOPHRENIA * 6. Cancer Control, Survivorship",2017,0.3333333333333333,0.5111111111111111,,0.1111111111111111,
COLO-RECTAL CANCER * 3. Prevention,2010,0.3333333333333333,27.66230158730159,3.8283730158730154,,3.0666666666666664
CERVICAL CANCER * 5. Treatment,2008,0.3333333333333333,1.2416666666666667,,,0.08333333333333333
"MIND AND BODY * 6. Cancer Control, Survivorship",2008,0.3333333333333333,18.807377344877338,3.1083333333333334,,7.7
SEPTICEMIA * 5. Treatment,2009,0.3333333333333333,0.45,,,1.2
CONDITIONS AFFECTING THE EMBRYONIC AND FETAL PERIODS * 2. Etiology,2013,0.3333333333333333,2.317099567099567,0.25396825396825395,,0.9510281385281385
"STROKE * 6. Cancer Control, Survivorship",2011,0.3333333333333333,3.498015873015873,1.0833333333333333,0.125,1.6833333333333333
KIDNEY DISEASE * 2. Etiology,2016,0.3333333333333333,8.655555555555553,0.05555555555555555,0.20833333333333331,1.2273809523809522
HEALTH EFFECTS OF INDOOR AIR POLLUTION * 1. Biology,2010,0.3333333333333333,,,,
"HYPERTENSION * 4. Early Detection, Diagnosis",2013,0.3333333333333333,0.9333333333333333,,,
HYPERTENSION * 5. Treatment,2011,0.3333333333333333,1.5749999999999997,,,0.6666666666666666
ASTHMA * 2. Etiology,2011,0.3333333333333333,5.771428571428571,0.46785714285714286,0.7142857142857142,4.85
"PERIPHERAL NEUROPATHY * 4. Early Detection, Diagnosis",2009,0.3333333333333333,,,,
HIV/AIDS * 3. Prevention,2016,0.3333333333333333,4.876190476190477,0.44285714285714284,0.2,1.746031746031746
COLO-RECTAL CANCER * 3. Prevention,2016,0.3333333333333333,13.381227106227103,1.1166666666666667,,2.138888888888889
